Date,Time,Alt(m),VSpd(m/s),1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,Rud,Ele,Thr,Ail,P1,P2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2026-02-13,14:25:58.120,29.1,0.0,-69,0,99,11,0,7,500,-60,100,12,31.982788 120.305963,26.9,60.80,29,24,15.7,4.2,208,59,0.24,0.00,1.03,"RTH",-15,12,-1024,31,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1501,1502,988,1500,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:25:58.620,29.0,0.1,-68,0,100,11,0,7,500,-58,100,11,31.982811 120.306012,27.0,61.70,29,23,15.7,4.3,209,59,0.24,-0.01,1.03,"RTH",-19,11,-1024,27,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,988,1499,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:25:59.120,29.2,0.2,-68,0,100,11,0,7,500,-61,96,12,31.982823 120.306040,26.9,61.50,29,24,15.7,4.2,210,59,0.24,-0.01,1.03,"RTH",-16,7,-1024,28,-1024,-899,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,2012,988,2012,988,1051,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:25:59.620,29.2,0.2,-68,0,100,11,0,7,500,-57,96,12,31.982846 120.306089,26.9,62.70,30,24,15.7,4.1,210,59,0.24,-0.01,1.03,"RTH",-14,9,-1024,31,-1024,-899,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1501,1500,988,1501,2012,988,2012,988,1051,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:00.120,29.3,0.0,-67,0,100,11,0,7,500,-56,100,10,31.982861 120.306124,26.8,62.60,30,24,15.7,4.2,211,59,0.24,-0.01,1.03,"RTH",-14,11,-1024,29,-1024,-899,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,988,1501,2012,988,2012,988,1051,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:00.620,29.4,0.1,-66,0,100,11,0,7,500,-57,100,12,31.982879 120.306166,26.9,62.70,30,24,15.7,4.2,211,59,0.24,-0.01,1.03,"RTH",-16,13,-1024,29,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1502,988,1500,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:01.120,29.2,-0.4,-66,0,100,11,0,7,500,-56,100,11,31.982879 120.306166,26.9,62.70,30,24,15.7,4.1,212,59,0.24,-0.01,1.03,"RTH",-19,13,-1024,28,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1502,988,1499,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:01.620,29.2,-0.2,-66,0,100,12,0,7,500,-57,96,13,31.982898 120.306208,26.8,62.50,30,24,15.7,4.2,213,58,0.24,-0.01,1.03,"RTH",-18,14,-1024,28,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1503,988,1499,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:02.120,29.2,-0.1,-65,0,100,12,0,7,500,-55,96,13,31.982917 120.306249,26.2,61.80,30,24,15.7,4.3,213,58,0.27,-0.01,1.03,"RTH",-20,11,-1024,29,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,988,1498,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:02.620,29.3,0.1,-65,0,100,12,0,7,500,-55,100,11,31.982932 120.306284,27.3,62.30,30,24,15.7,4.4,214,58,0.26,-0.01,1.03,"RTH",-17,12,-1024,31,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1501,1502,988,1500,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:03.120,29.3,0.1,-66,0,100,12,0,7,500,-55,96,12,31.982948 120.306318,27.3,61.10,30,24,15.7,4.2,214,58,0.25,0.00,1.03,"RTH",-16,13,-1024,28,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1502,988,1500,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:03.620,29.0,-0.5,-65,0,100,12,0,7,500,-55,96,11,31.982965 120.306352,27.3,59.60,29,24,15.7,4.4,215,58,0.25,0.00,1.03,"RTH",-18,9,-1024,25,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1499,1500,988,1499,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:04.120,29.1,0.0,-65,0,100,12,0,7,500,-54,100,12,31.982988 120.306400,26.7,59.60,29,24,15.7,4.2,216,58,0.25,0.00,1.03,"RTH",-15,9,-1024,28,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:04.620,29.2,0.3,-66,0,100,12,0,7,500,-54,100,12,31.983008 120.306440,26.7,58.90,29,24,15.7,4.2,216,58,0.25,0.00,1.03,"RTH",-18,15,-1024,30,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1501,1503,988,1499,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:05.120,28.9,0.0,-64,0,100,12,0,7,500,-54,100,12,31.983029 120.306481,27.3,58.20,29,24,15.7,4.2,217,58,0.26,0.00,1.03,"RTH",-15,15,-1024,24,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1498,1503,988,1500,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:05.620,28.9,0.0,-65,0,100,11,0,7,500,-57,96,12,31.983029 120.306481,27.3,58.20,29,24,15.7,4.4,217,58,0.24,0.00,1.02,"RTH",-15,9,-1024,27,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:06.120,29.1,0.4,-64,0,100,12,0,7,500,-54,96,11,31.983051 120.306521,26.7,57.90,29,24,15.7,4.4,218,58,0.25,0.00,1.02,"RTH",-16,11,-1024,28,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,988,1500,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:06.620,29.1,-0.2,-65,0,99,12,0,7,500,-56,100,12,31.983065 120.306547,26.6,58.60,29,24,15.7,4.2,219,58,0.27,0.00,1.03,"RTH",-16,9,-1024,28,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:07.120,29.0,0.0,-65,0,99,12,0,7,500,-55,100,13,31.983086 120.306587,26.9,57.80,29,24,15.6,4.5,219,58,0.24,0.00,1.02,"RTH",-16,15,-1024,30,-1024,-899,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1501,1503,988,1500,2012,988,2012,988,1051,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:07.620,29.0,0.0,-66,0,100,12,0,7,500,-57,100,10,31.983107 120.306628,26.8,58.40,29,24,15.6,4.3,220,58,0.25,0.00,1.02,"RTH",-16,10,-1024,27,-1024,-899,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,988,1500,2012,988,2012,988,1051,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:08.120,29.1,0.1,-66,0,100,12,0,7,500,-58,100,13,31.983122 120.306655,27.1,58.20,29,24,15.6,4.4,221,58,0.24,0.00,1.03,"RTH",-15,11,-1024,30,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1501,1501,988,1500,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:08.620,29.2,0.2,-66,0,100,11,0,7,500,-58,100,11,31.983143 120.306696,26.6,59.20,29,24,15.6,4.3,221,58,0.23,0.00,1.02,"RTH",-19,9,-1024,29,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1500,988,1499,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:09.120,29.5,0.9,-66,0,100,11,0,7,500,-57,100,11,31.983160 120.306730,26.3,59.50,30,24,15.6,3.9,222,58,0.25,0.00,1.03,"RTH",-15,11,-1024,26,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1499,1501,988,1500,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:09.620,29.5,0.0,-67,0,100,11,0,7,500,-58,100,12,31.983176 120.306764,26.5,59.70,30,24,15.6,4.1,222,58,0.25,0.00,1.03,"RTH",-15,11,-1024,24,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1498,1501,988,1500,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:10.120,29.6,0.0,-67,0,100,11,0,7,500,-57,100,13,31.983190 120.306791,26.7,59.60,30,24,15.6,4.1,223,58,0.24,0.00,1.03,"RTH",-17,11,-1024,30,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1501,1501,988,1500,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:10.620,29.9,0.2,-68,0,99,11,0,7,500,-58,96,12,31.983210 120.306832,26.4,59.80,30,24,15.7,3.8,224,58,0.26,0.00,1.03,"RTH",-16,13,-1024,25,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1499,1502,988,1500,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:11.120,29.9,-0.2,-68,0,99,11,0,7,500,-60,96,11,31.983227 120.306865,26.1,60.50,30,24,15.6,4.2,224,58,0.26,0.00,1.03,"RTH",-18,12,-1024,28,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1502,988,1499,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:11.620,29.5,-0.3,-68,0,98,11,0,7,500,-61,100,8,31.983247 120.306905,27.1,60.00,30,24,15.6,4.1,225,57,0.28,0.00,1.03,"RTH",-19,8,-1024,26,-1024,-899,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1499,1500,988,1499,2012,988,2012,988,1051,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:12.120,29.4,-0.4,-68,0,100,11,0,7,500,-58,100,12,31.983261 120.306932,27.3,59.40,30,24,15.6,4.2,226,57,0.26,0.00,1.03,"RTH",-19,12,-1024,30,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1501,1502,988,1499,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:12.620,28.9,-0.2,-67,0,100,11,0,7,500,-57,100,12,31.983281 120.306972,27.1,59.00,29,24,15.6,4.5,226,57,0.26,0.00,1.03,"RTH",-20,7,-1024,27,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1500,988,1498,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:13.120,28.7,-0.1,-68,0,100,10,0,7,500,-58,100,11,31.983302 120.307013,26.9,59.10,29,24,15.6,4.5,227,57,0.25,0.00,1.03,"RTH",-16,12,-1024,28,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1502,988,1500,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:13.620,29.0,0.7,-67,0,100,10,0,7,500,-59,100,8,31.983316 120.307040,27.1,58.10,29,24,15.6,4.0,227,57,0.25,0.00,1.03,"RTH",-14,13,-1024,28,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1502,988,1501,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:14.120,29.2,-0.4,-66,0,100,10,0,7,500,-55,100,13,31.983337 120.307081,27.4,59.00,29,24,15.6,4.0,227,57,0.24,0.00,1.03,"RTH",-18,13,-1024,27,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1502,988,1499,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:14.620,29.5,0.2,-66,0,100,10,0,7,500,-56,100,12,31.983354 120.307116,26.5,60.60,30,24,15.6,4.2,228,57,0.23,0.00,1.03,"RTH",-16,9,-1024,28,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:15.120,29.5,0.0,-65,0,99,11,0,7,500,-57,100,11,31.983354 120.307116,26.5,60.60,30,24,15.6,3.9,229,57,0.23,0.00,1.03,"RTH",-15,14,-1024,25,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1499,1503,988,1500,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:15.620,29.6,0.4,-65,0,100,11,0,7,500,-54,100,9,31.983374 120.307158,26.5,61.30,30,24,15.6,4.1,229,57,0.24,0.00,1.03,"RTH",-15,9,-1024,25,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1499,1500,988,1500,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:16.120,29.5,1.0,-65,0,99,11,0,7,500,-54,100,11,31.983392 120.307199,25.4,61.00,30,24,15.6,3.9,230,57,0.28,-0.01,1.03,"RTH",-19,13,-1024,28,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1502,988,1499,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:16.620,29.5,-1.0,-64,0,100,11,0,7,500,-53,96,12,31.983406 120.307226,26.4,59.70,30,24,15.6,4.4,230,57,0.25,-0.01,1.03,"RTH",-19,11,-1024,27,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,988,1499,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:17.120,28.6,-0.4,-64,0,100,11,0,7,500,-54,100,11,31.983426 120.307267,26.6,59.90,29,24,15.6,4.7,231,57,0.24,0.00,1.03,"RTH",-15,11,-1024,24,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1498,1501,988,1500,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:17.620,29.0,0.8,-64,0,100,11,0,7,500,-56,100,12,31.983446 120.307309,28.3,60.30,29,24,15.6,3.9,232,57,0.23,0.00,1.02,"RTH",-19,11,-1024,27,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,988,1499,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:18.120,29.0,0.0,-65,0,100,11,0,7,500,-57,100,11,31.983460 120.307336,26.6,60.10,29,24,15.6,4.2,233,57,0.23,0.00,1.02,"RTH",-19,11,-1024,30,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1501,1501,988,1499,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:18.620,29.5,0.3,-66,0,99,11,0,7,500,-57,96,11,31.983485 120.307391,26.8,61.00,30,24,15.6,4.0,233,57,0.24,0.00,1.03,"RTH",-14,11,-1024,26,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1499,1501,988,1501,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:19.120,29.5,0.0,-65,0,100,11,0,7,500,-56,96,12,31.983502 120.307426,26.9,61.50,30,24,15.6,4.0,233,57,0.24,0.00,1.03,"RTH",-12,14,-1024,26,-1024,-899,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1502,988,1499,2012,988,2012,988,1051,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:19.620,28.6,-0.6,-66,0,100,11,0,7,500,-58,100,11,31.983518 120.307460,26.2,59.80,29,24,15.6,4.0,234,57,0.25,0.00,1.02,"RTH",-18,15,-1024,27,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1503,988,1499,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:20.120,28.5,-0.9,-67,0,100,11,0,7,500,-58,100,9,31.983538 120.307501,27.8,59.60,29,23,15.6,4.6,234,57,0.23,0.00,1.02,"RTH",-10,9,-1024,26,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1499,1500,988,1503,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:20.620,28.4,0.5,-67,0,99,10,0,7,500,-59,100,10,31.983552 120.307528,26.5,58.80,29,24,15.6,4.6,235,57,0.22,-0.01,1.02,"RTH",-11,11,-1024,29,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,988,1502,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:21.120,28.5,0.2,-67,0,100,9,0,7,500,-58,100,11,31.983570 120.307562,27.0,57.50,29,24,15.6,5.2,236,57,0.22,0.00,1.02,"RTH",-16,11,-1024,28,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,988,1500,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:21.620,29.1,1.9,-66,0,100,10,0,7,500,-60,100,10,31.983588 120.307595,26.4,57.60,29,24,15.6,4.7,236,57,0.22,0.00,1.02,"RTH",-15,11,-1024,26,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1499,1501,988,1500,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:22.120,28.7,0.0,-68,0,100,11,0,7,500,-57,100,11,31.983588 120.307595,26.4,57.60,29,24,15.6,4.4,237,57,0.25,0.00,1.02,"RTH",-16,14,-1024,29,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1503,988,1500,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:22.620,28.7,0.0,-68,0,100,11,0,7,500,-60,100,10,31.983609 120.307634,26.1,56.70,29,24,15.6,4.6,238,56,0.28,0.00,1.02,"RTH",-11,11,-1024,29,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,988,1502,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:23.120,28.5,-0.2,-68,0,100,11,0,7,500,-59,100,12,31.983627 120.307666,26.5,56.40,29,24,15.6,4.6,238,56,0.27,0.00,1.02,"RTH",-12,11,-1024,28,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,988,1502,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:23.620,28.5,0.0,-68,0,100,10,0,7,500,-60,100,11,31.983649 120.307704,26.7,55.90,29,24,15.6,4.7,239,56,0.26,0.00,1.02,"RTH",-14,11,-1024,27,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,988,1501,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:24.120,28.5,0.0,-67,0,100,10,0,7,500,-57,100,11,31.983663 120.307730,26.7,56.60,29,24,15.6,4.8,240,56,0.26,0.00,1.02,"RTH",-14,10,-1024,29,-1024,-899,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,988,1501,2012,988,2012,988,1051,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:24.620,29.0,0.6,-65,0,100,11,0,7,500,-56,100,11,31.983682 120.307763,26.8,55.60,29,24,15.6,4.7,240,56,0.26,0.00,1.02,"RTH",-12,11,-1024,27,-1024,-899,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,988,1502,2012,988,2012,988,1051,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:25.120,28.7,-0.1,-65,0,100,11,0,7,500,-54,100,12,31.983700 120.307796,27.0,56.50,29,24,15.6,4.4,241,56,0.26,0.00,1.02,"RTH",-11,12,-1024,29,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1502,988,1502,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:26:25.620,28.7,-0.1,-65,0,100,11,0,7,500,-55,92,12,31.983719 120.307829,27.0,56.40,29,24,15.6,4.6,242,56,0.24,0.00,1.03,"RTH",-15,13,-1024,27,-1024,-900,1,1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1502,988,1500,2012,988,2012,988,1050,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
